date,store_id,product_id,value
2023-04-02,23,44,0.4511796746891632
2023-02-08,8,190,0.9558209597490634
2023-10-13,3,122,0.34799832162266575
2023-07-31,10,102,0.2701132690652719
2023-05-16,20,114,0.628047755011052
2023-10-31,13,180,0.1070912410700966
2023-03-04,23,123,0.37573436716107667
2023-05-14,20,195,0.607322053804029
2023-07-13,6,163,0.9239363545672953
2023-01-24,12,64,0.9853784013525044
2023-06-25,4,31,0.4737622734210214
2023-04-04,24,24,0.03811565381426152
2023-09-28,9,186,0.24249152792318074
2023-12-18,3,151,0.9708507622879474
2023-07-25,17,49,0.4641200502400644
2023-05-15,15,60,0.5790678357923993
2023-05-26,6,42,0.15507754425835818
2023-08-04,8,141,0.8116167043136292
2023-12-20,1,20,0.959866116342733
2023-10-23,7,159,0.8971044729111112
2023-01-19,17,120,0.49162201804535055
2023-10-06,11,15,0.9175651088569248
2023-03-22,21,159,0.9883110456662232
2023-12-07,20,63,0.3518922543954409
2023-06-08,22,144,0.7754832440105014
2023-04-18,19,124,0.4846571437060736
2023-04-13,1,26,0.4910060133105161
2023-07-27,20,172,0.5192180339837128
2023-01-01,23,191,0.06729461076501453
2023-02-13,16,155,0.0500951537937564
2023-07-06,25,106,0.389554073830066
2023-12-04,4,198,0.3804151237484973
2023-08-21,1,165,0.9669205275374346
2023-01-09,13,107,0.15578806245426524
2023-01-20,2,55,0.8564594056725823
2023-02-15,8,73,0.9757762772414272
2023-05-05,23,23,0.22563268153344795
2023-01-27,21,161,0.7032563806219811
2023-01-23,15,53,0.4995422352404064
2023-01-24,3,85,0.9271058437826107
2023-10-11,8,131,0.06040184769545409
2023-02-10,15,166,0.1408466054426133
2023-10-25,18,138,0.34566419621555644
2023-12-18,10,12,0.1979599649807401
2023-04-13,15,121,0.08076032616834228
2023-11-28,14,181,0.9541764342164996
2023-06-18,1,109,0.2865505551170193
2023-10-07,18,60,0.8437659830380372
2023-09-28,12,119,0.06883201974989095
2023-02-16,25,48,0.013687230109981852
2023-07-15,23,4,0.3343290079525003
2023-10-25,24,196,0.8210672866821401
2023-10-19,2,106,0.8908429162277056
2023-07-10,3,76,0.518649689588934
2023-05-07,25,8,0.17636816101036734
2023-10-02,19,198,0.9573811005048414
2023-01-25,18,162,0.12820444642051287
2023-09-29,10,114,0.5485030249500368
2023-04-13,11,46,0.47940667023880346
2023-09-19,25,78,0.998999709635583
2023-04-21,24,114,0.05261526686729057
2023-10-26,19,194,0.9125741040201988
2023-07-29,14,197,0.041294725215415884
2023-02-28,7,108,0.5194093815815582
2023-07-11,17,92,0.9703191497328439
2023-10-03,19,148,0.39112807913886605
2023-10-27,23,148,0.9918053161335657
2023-07-29,12,149,0.7148766498314636
2023-03-31,24,11,0.019925505076721195
2023-03-15,1,137,0.8139319031787743
2023-06-12,15,128,0.2775900835730558
2023-02-01,25,106,0.1794604301334195
2023-02-12,17,115,0.9276649836501581
2023-08-02,13,144,0.172044120076149
2023-02-06,20,28,0.9563027045569701
2023-06-29,16,95,0.5969785596789181
2023-07-02,16,129,0.913607506413171
2023-11-10,1,157,0.056433330168148776
2023-09-03,3,23,0.8037542336612717
2023-01-20,15,154,0.7030150791434393
2023-05-19,9,89,0.9808040183193625
2023-01-21,21,77,0.10281368700604365
2023-08-01,14,58,0.4107196985478262
2023-05-09,16,168,0.7634950195714767
2023-08-02,1,8,0.7975381229970578
2023-04-20,1,66,0.6181348871558223
2023-01-26,14,8,0.9204598977318103
2023-12-04,11,36,0.32567371482226903
2023-11-27,25,100,0.6650878936775794
2023-01-26,7,156,0.5663910167539895
2023-06-04,19,80,0.22219034200949228
2023-02-23,25,154,0.6381772618811713
2023-10-16,17,101,0.3050987314295682
2023-09-12,1,20,0.1392250770207244
2023-09-10,19,127,0.26793842374437504
2023-04-09,6,187,0.5945662676118323
2023-01-03,13,143,0.5501439436304858
2023-06-21,5,142,0.8645109073424645
2023-11-25,17,127,0.3410471917771367
2023-04-22,9,189,0.6719742350835417
2023-08-20,5,135,0.30804026501339776
2023-04-17,5,7,0.3469396719303559
2023-08-22,16,20,0.3866435799312571
2023-09-30,15,77,0.8972742960663194
2023-01-07,25,5,0.47482878102363035
2023-05-23,8,183,0.6369639164254792
2023-08-23,21,73,0.027591944831610538
2023-10-23,23,115,0.8529192795703092
2023-08-08,13,142,0.23820209023216077
2023-06-11,17,103,0.48292064768401954
2023-02-15,16,109,0.057048177116192145
