date,store_id,product_id,value
2023-02-06,24,75,0.36118932202523446
2023-01-21,12,84,0.8075138141625365
2023-07-27,13,51,0.007599327606295447
2023-01-10,12,105,0.8240726570670628
2023-08-30,25,141,0.27202855386928826
2023-12-16,19,9,0.09265420097802368
2023-05-07,20,153,0.11391497316667243
2023-04-03,6,5,0.0142093701591256
2023-01-08,23,88,0.9768849016692053
2023-08-29,16,174,0.3949584921226883
2023-09-21,22,93,0.019330053046196838
2023-10-22,11,96,0.4514109171172398
2023-01-07,19,102,0.627418218622001
2023-04-25,18,185,0.9083819696746676
2023-03-29,1,136,0.2613221584468789
2023-11-17,19,134,0.06707432290763915
2023-12-03,14,111,0.45262654794920487
2023-06-01,6,126,0.805596495413435
2023-11-17,17,2,0.652057615454393
2023-11-19,1,58,0.25658548897380706
2023-05-27,7,191,0.05483643806025662
2023-09-22,25,17,0.8997784659981156
2023-09-03,5,157,0.5327237831776644
2023-11-13,4,22,0.7753167717956193
2023-10-03,21,47,0.4782325265921775
2023-06-27,24,125,0.62227324026463
2023-06-30,24,37,0.34404076053981736
2023-09-15,19,90,0.9275430853497142
2023-07-17,18,144,0.35634598510768256
2023-01-16,11,14,0.43544821342193163
2023-09-06,16,7,0.8449624819413497
2023-06-24,3,35,0.29272862680293643
2023-06-02,9,136,0.13305727712496607
2023-10-05,2,66,0.26740559200340563
2023-08-19,13,98,0.3294335202492661
2023-08-01,4,41,0.6146124468308153
2023-01-25,20,147,0.9888791810546838
2023-07-12,18,53,0.10176648335971306
2023-08-27,9,137,0.8457106293921555
2023-05-30,25,80,0.1288758536981971
2023-08-23,3,70,0.06949280517334955
2023-02-12,19,42,0.3630106566368123
2023-01-17,22,51,0.5107024059606287
2023-11-05,23,64,0.9144626814482832
2023-12-12,6,150,0.2392509824218465
2023-09-19,14,17,0.590876419328246
2023-07-23,16,163,0.48715296944976993
2023-09-19,8,125,0.7957375755307775
2023-12-02,6,20,0.7723655540261587
2023-03-05,16,119,0.6447289347097888
2023-01-13,13,18,0.251482694284603
2023-10-18,5,154,0.6320037215195442
2023-11-06,15,176,0.8451077348787618
2023-08-24,4,199,0.4696350586474738
2023-04-10,13,8,0.4190761833701012
2023-06-21,3,196,0.08000950509731375
2023-07-14,9,60,0.32544828841815865
2023-10-18,12,69,0.8558032322696549
2023-08-29,11,144,0.9639771546985388
2023-04-07,2,154,0.7918893118546921
2023-05-05,19,94,0.21124949320264275
2023-05-31,25,2,0.16329088530600044
2023-10-06,8,193,0.4108272304634384
2023-07-12,18,72,0.9215849251892125
2023-12-25,24,6,0.17264379662765772
2023-09-07,4,13,0.9816236323936554
2023-01-24,10,109,0.8041573657734824
2023-05-09,8,27,0.22074842787886217
2023-01-27,12,144,0.6316560948887998
2023-04-02,13,154,0.5168032870645068
2023-12-28,2,50,0.24573797698542466
2023-06-07,16,187,0.8554133078484212
2023-11-01,7,79,0.3881456749789627
2023-01-25,24,199,0.5094500301791007
2023-01-14,19,74,0.17717528753922507
2023-06-29,13,3,0.07472156626842419
2023-12-08,1,14,0.1679301459910144
2023-04-13,1,179,0.6509877593632807
2023-01-21,9,146,0.9304216302323151
2023-10-06,6,42,0.6202487664099863
2023-11-05,20,16,0.5279499935730831
2023-12-23,23,17,0.8991100623805522
2023-05-07,8,123,0.31540714514116486
2023-09-09,17,147,0.846284999537274
2023-01-06,3,17,0.8205236083511759
2023-04-01,7,3,0.6116479946860262
2023-11-11,4,147,0.5327239563828597
2023-02-17,17,19,0.032896877579944306
2023-07-12,5,200,0.7351278272434842
2023-07-06,2,177,0.8339801390783511
2023-06-21,13,90,0.24728757174706495
2023-10-27,25,167,0.24532265197760839
2023-01-31,1,98,0.4844477488814617
2023-11-24,6,54,0.9229359784392942
2023-08-29,4,81,0.7262413409176809
2023-03-08,13,152,0.5865033842407678
2023-12-14,17,193,0.05775277219571329
2023-04-22,12,106,0.9842237268556967
2023-03-24,20,20,0.22801435018800187
2023-01-23,2,88,0.161338342239307
2023-05-17,21,107,0.27498463184881494
2023-02-14,23,27,0.14268422439261252
2023-03-19,11,142,0.08033730029299135
2023-06-07,10,56,0.014442876272920402
2023-05-21,16,8,0.7843996302706948
2023-10-21,4,94,0.09448249531479003
2023-12-02,25,182,0.06590193560826085
2023-03-27,17,24,0.616874974648051
2023-04-07,6,35,0.8321631432668924
2023-02-12,14,52,0.6715290553133175
2023-10-02,14,140,0.7845883763910243
2023-10-27,21,36,0.6180824640151202
2023-04-20,1,23,0.8777585021038807
2023-12-24,6,38,0.6034181256236164
2023-02-20,10,3,0.9657833083197805
2023-05-11,20,79,0.36217808028119614
2023-08-02,24,125,0.7952950502376565
2023-09-23,1,31,0.8527960711970001
2023-06-04,13,131,0.22042123934185354
2023-02-28,16,117,0.5107539411238351
2023-09-09,13,155,0.2132311951317386
2023-09-11,5,100,0.42751853266545914
2023-12-13,22,131,0.44632519226285916
