date,store_id,product_id,value
2023-08-06,21,92,0.4284745433415301
2023-03-07,17,169,0.6188235709913161
2023-04-01,22,17,0.22949557127597298
2023-01-24,18,74,0.30650964111469814
2023-04-28,25,75,0.7256420564174608
2023-11-12,1,144,0.017041616456448527
2023-05-24,17,53,0.47315017217184896
2023-08-21,16,22,0.0069059155946964434
2023-05-17,10,76,0.5818941024397943
2023-02-10,4,144,0.18040236268697796
2023-06-13,11,22,0.6226569888290268
2023-05-31,2,150,0.22431659914774726
2023-06-27,8,94,0.054790093502534165
2023-11-30,8,185,0.9125477268022375
2023-02-13,19,145,0.5919425187398656
2023-07-28,17,162,0.3380799806379011
2023-07-10,15,111,0.3676788702200571
2023-01-22,23,101,0.05661660989521078
2023-11-19,19,138,0.5971138793270923
2023-03-08,1,89,0.13331585515722344
2023-12-05,9,68,0.9117011628759931
2023-10-29,19,62,0.6362614663188981
2023-09-22,4,102,0.17595312041031363
2023-02-16,10,152,0.027477744332003673
2023-09-16,25,118,0.15383951748322133
2023-07-18,3,184,0.05673311750112853
2023-06-02,10,121,0.15939919542289915
2023-04-12,17,130,0.3043484639578615
2023-07-29,4,56,0.15081602985495346
2023-06-12,20,141,0.02788351985405224
2023-12-11,22,66,0.00016113291607877667
2023-05-02,1,154,0.3444327798773209
2023-01-18,10,110,0.5978584003685963
2023-04-18,14,176,0.7203611961102889
2023-07-02,1,62,0.9865175948117445
2023-01-17,2,143,0.004022746493724472
2023-12-16,14,143,0.24143763838051024
2023-08-26,18,106,0.307858805511263
2023-02-18,16,94,0.7143290219458002
2023-12-07,13,158,0.8298217508674351
2023-10-01,13,35,0.7446818907952749
2023-03-09,11,59,0.5499431539682273
2023-10-01,23,84,0.3134986474827479
2023-02-24,19,137,0.7812622707809227
2023-12-24,19,184,0.7036186807729268
2023-07-17,22,185,0.047747643833879416
2023-04-24,5,55,0.5803490196830391
2023-10-16,16,92,0.5421400734576073
2023-12-22,7,133,0.5418232795372512
2023-01-01,25,22,0.1380700090551824
2023-02-05,25,2,0.07677899164299928
2023-12-27,10,95,0.32210745945775554
2023-08-03,17,171,0.316724296324436
2023-02-12,1,77,0.019698120932778007
2023-07-08,15,154,0.8678828698723768
2023-10-26,4,84,0.6294217031260224
2023-11-12,14,161,0.5352281990382171
2023-11-16,20,158,0.6644538495693401
2023-09-13,6,32,0.45063705450896396
2023-12-25,12,77,0.6414851556781248
2023-04-20,15,2,0.8406224028908937
2023-04-29,9,197,0.4682364512836822
2023-09-21,25,121,0.4507617866097553
2023-09-25,10,189,0.8836424356023291
2023-10-21,23,85,0.654041675634447
2023-09-23,16,94,0.8257882176679321
2023-08-29,1,178,0.3158943819652673
2023-12-25,8,130,0.5726251560103042
2023-09-18,6,123,0.19338732714156504
2023-05-02,3,87,0.004711819125375993
2023-01-29,24,84,0.47457103756656527
2023-06-10,14,19,0.6256493218240391
2023-02-24,25,117,0.2925311264460396
2023-04-30,25,44,0.24914590194925545
2023-10-12,16,184,0.7646250916352768
2023-11-21,23,191,0.0732710181745343
2023-01-03,12,46,0.3356697881413786
2023-06-12,1,82,0.2790959615397174
2023-04-27,23,144,0.3311984294633603
2023-07-24,3,100,0.47625367748058367
2023-08-04,11,133,0.7599978128798499
2023-06-23,2,35,0.14366452727987677
2023-12-24,9,95,0.18983234673002325
2023-07-30,18,86,0.03441063568922986
2023-10-19,9,117,0.7356108800406987
2023-01-12,20,195,0.4905041151832671
2023-03-02,18,87,0.6852230695654867
2023-02-23,10,63,0.4627019618852809
2023-09-01,10,199,0.6408515406471691
2023-09-13,1,140,0.6771957324312885
2023-10-11,21,116,0.8354395555840396
2023-03-19,5,195,0.24952629954906747
2023-05-17,1,75,0.888428517131005
2023-02-11,22,11,0.1163114495287475
2023-02-26,13,45,0.7322119297341955
2023-12-05,19,38,0.037147580547583936
2023-03-25,20,38,0.2893342636235873
2023-03-20,17,17,0.03500904641177904
2023-05-02,19,199,0.6740644362658402
2023-10-04,18,14,0.42488670781184734
2023-06-24,17,49,0.8608408168987955
2023-03-01,21,123,0.6613323385960026
2023-08-21,15,9,0.06708791040009254
2023-08-25,10,52,0.4393887402956429
2023-04-07,22,71,0.8055808764722687
2023-05-22,5,46,0.32860061987631584
2023-03-24,3,200,0.06521422734153703
2023-09-10,13,93,0.42417065021304834
2023-12-14,7,94,0.9804984311929963
2023-07-06,22,200,0.07892713217001868
2023-09-25,1,27,0.9663440782769818
2023-01-22,11,47,0.6274338138914828
2023-04-19,12,110,0.30896970325014284
2023-09-13,9,161,0.3065033188072722
2023-04-28,5,140,0.36407167540581853
2023-06-21,8,61,0.5031966265318496
2023-02-06,18,198,0.6296024312849808
2023-04-17,15,195,0.33170846063404913
2023-05-14,5,81,0.416601018214418
2023-01-21,5,75,0.36452282386246393
2023-09-11,6,126,0.9366070780662022
2023-11-16,23,98,0.9991501228713935
2023-12-30,14,110,0.6204531442331306
2023-09-04,8,44,0.8655730914929414
2023-01-06,2,121,0.6684238101653167
2023-09-21,15,158,0.5503607987912743
2023-06-10,13,76,0.83747993599745
2023-08-26,7,64,0.3391608448143295
2023-10-27,2,23,0.04301596869665403
2023-09-21,5,145,0.05394246925304402
2023-03-12,10,2,0.1141664305188318
2023-02-20,7,93,0.7584008563440016
2023-05-12,25,107,0.6460679719707513
2023-11-20,17,64,0.09860532442638581
2023-11-06,6,33,0.5427967053104437
2023-07-20,20,200,0.6004128342345864
2023-11-17,21,106,0.4190707298761033
2023-06-16,16,118,0.13141322932096766
2023-06-09,3,151,0.7945029543505677
2023-04-12,9,105,0.022257541047461804
2023-10-21,10,37,0.6032379897487317
2023-05-17,17,12,0.41821813350956016
2023-12-08,22,151,0.918303230499356
2023-07-24,15,31,0.05402322128252024
2023-01-04,6,144,0.49568399784731565
2023-02-20,16,131,0.7089607579927509
2023-08-29,3,88,0.06247966168841734
2023-11-27,13,81,0.3715914266453719
2023-04-25,25,176,0.14701054733387164
2023-01-06,15,112,0.7415575584559568
2023-02-02,5,86,0.14289720798197125
2023-07-24,10,120,0.7775184942001478
2023-02-24,1,23,0.4605405009424717
2023-10-19,8,175,0.8776089893867993
2023-05-17,13,119,0.8259513285817062
2023-01-12,23,21,0.0995341515026339
2023-11-23,15,77,0.29222979110173697
2023-10-16,7,142,0.9296586408653423
2023-10-27,15,167,0.08551663725260261
2023-04-09,8,184,0.5177403105732324
2023-01-19,24,101,0.7964262645663596
2023-09-05,2,135,0.9417945226635132
2023-04-27,18,87,0.536212555339552
2023-09-15,2,163,0.5633631201368894
