date,store_id,product_id,value
2023-01-26,22,200,0.5043144646435586
2023-06-10,7,165,0.10789090219400188
2023-10-18,21,75,0.2877522967309285
2023-05-30,3,16,0.0413969156092342
2023-06-06,5,85,0.28326370957635705
2023-11-14,12,152,0.7887974749244842
2023-12-12,20,8,0.6836198567902815
2023-02-23,4,156,0.7152287654730725
2023-10-28,9,14,0.22715409692670185
2023-06-29,11,165,0.6295654293827044
2023-09-14,18,153,0.15517585066449668
2023-02-25,21,190,0.05787585025804176
2023-07-07,12,10,0.7117643679947431
2023-03-18,19,173,0.6170858161621995
2023-09-14,24,137,0.7615084436398808
2023-08-28,12,137,0.7588359023095912
2023-07-17,13,142,0.2259606646763631
2023-12-17,15,163,0.4847985480684265
2023-06-07,14,150,0.262032239040041
2023-04-02,24,57,0.5901433667810225
2023-07-01,6,38,0.0014859374679402348
2023-03-23,13,130,0.33105514915376555
2023-06-22,21,87,0.40351713896870667
2023-12-17,21,99,0.18958867669586021
2023-12-15,9,143,0.18002349619967162
2023-05-20,22,11,0.9762626478574219
2023-02-24,1,90,0.28073126704717744
2023-11-09,20,72,0.47178329625798443
2023-03-06,1,61,0.28150150358256887
2023-07-21,15,106,0.6969027563713197
2023-06-07,24,41,0.9154861188171433
2023-02-10,19,47,0.7043720318938572
2023-07-25,8,174,0.3029745975195599
2023-09-15,24,127,0.5455717755704754
2023-03-16,16,80,0.36954330913879063
2023-03-03,9,143,0.6845684864519836
2023-04-27,18,33,0.02611734446650582
2023-08-03,11,76,0.8510959747649953
2023-03-28,6,21,0.7054775279181822
2023-08-15,14,70,0.8935679303253877
2023-01-08,17,106,0.2884723248764156
2023-01-14,5,18,0.07192579024068124
2023-01-12,24,111,0.8934483461163212
2023-09-08,17,40,0.265101924830356
2023-03-25,20,90,0.9652201287423917
2023-07-04,15,151,0.7917323989929105
2023-01-17,4,135,0.2448442806521498
2023-05-04,16,2,0.7905452757956105
2023-09-21,24,41,0.2522839613155099
2023-05-16,3,19,0.6590251639988591
2023-10-25,2,87,0.3286415257729043
2023-09-17,15,7,0.22669560443515524
2023-02-12,9,134,0.7921239195554313
2023-03-28,19,164,0.5115757707882149
2023-04-25,2,181,0.7918769072769345
2023-04-12,11,81,0.22278548662276831
2023-08-30,10,34,0.7227437877291435
2023-05-29,10,18,0.37132644361248845
2023-03-15,14,180,0.8764936132528491
2023-03-23,3,64,0.717602197479197
2023-05-23,9,34,0.5593237199218908
2023-03-12,4,64,0.0710643457298854
2023-06-27,3,93,0.10698414477581619
2023-05-14,8,137,0.0036481117644873162
2023-09-11,9,147,0.4951740441727497
2023-01-03,5,104,0.6642731668548387
2023-09-15,16,55,0.6467593639504973
2023-01-15,4,24,0.5291796204194826
2023-11-22,15,186,0.14657381723053886
2023-11-26,17,153,0.9710216232395945
2023-05-25,5,155,0.19849204769059015
2023-05-05,10,195,0.07671915940793539
2023-04-01,7,120,0.8877722079516798
2023-06-21,6,116,0.16277878150173075
2023-08-31,13,4,0.3375505581118373
