date,store_id,product_id,value
2023-09-29,5,197,0.49484886592980815
2023-02-04,6,149,0.4887346248380321
2023-06-05,8,189,0.9886592107438974
2023-11-24,8,65,0.10529140667930481
2023-05-11,13,146,0.6260440215146991
2023-03-15,11,4,0.729880579013155
2023-04-22,23,89,0.12928927754117814
2023-05-24,3,10,0.2915364903810048
2023-10-16,8,86,0.757802594001489
2023-08-25,19,101,0.0761521303607754
2023-09-25,20,1,0.46444060473666837
2023-04-06,5,101,0.1849475386449545
2023-02-09,25,55,0.3030790761332265
2023-06-03,9,56,0.024994159636423707
2023-06-20,23,181,0.16694835500813476
2023-07-23,13,39,0.10669516411199897
2023-07-14,16,169,0.9184737963677452
2023-05-18,17,134,0.46847450519297384
2023-05-06,14,99,0.8785443332995471
2023-11-24,16,129,0.9070216222300174
2023-03-21,24,144,0.46410555121657004
2023-08-16,15,39,0.9965633295808399
2023-09-08,24,169,0.9129077273708303
2023-11-15,18,103,0.2245221489196424
2023-08-17,5,73,0.21559573048457226
2023-01-27,3,56,0.7949216623442792
2023-07-28,24,51,0.5006087718014021
2023-12-25,20,60,0.8790907726686201
2023-08-17,14,116,0.927413548892282
2023-12-19,12,131,0.1567684316640452
2023-12-22,3,119,0.7301470074217277
2023-12-12,15,177,0.9764995660745068
2023-05-24,4,31,0.7388883803702793
2023-02-15,23,197,0.11723959775528514
2023-05-31,1,20,0.8669747852837488
2023-04-15,14,161,0.4767953151651638
2023-05-01,19,84,0.08816919899172337
2023-12-04,16,28,0.29323816740584685
2023-07-31,22,33,0.003693004529990218
2023-07-19,1,44,0.5569399456169879
2023-04-14,3,78,0.34172110245248943
2023-07-10,16,130,0.811946653863499
2023-08-13,22,57,0.10379672809362628
2023-06-25,4,46,0.5230689142804664
2023-04-07,11,102,0.116886682989636
2023-01-25,20,152,0.13780750602900038
2023-09-10,4,134,0.9301922809579743
2023-06-08,8,126,0.3766133961347389
2023-10-29,18,144,0.671708175335648
2023-10-09,14,78,0.9582336252817824
2023-04-26,6,106,0.6307300871502578
2023-02-07,16,49,0.463182669730009
2023-06-16,22,62,0.8729912728888326
2023-01-11,16,200,0.264963163432421
2023-03-16,8,178,0.6624806387632073
2023-06-05,4,163,0.0841413937356531
2023-12-01,13,142,0.8271818775488758
2023-02-12,16,13,0.31851276476265755
2023-02-06,14,8,0.5885256840655464
2023-03-24,3,20,0.8570512246619372
2023-12-30,20,50,0.885972768298708
2023-08-02,23,182,0.6705138632285914
2023-05-09,6,52,0.4962376725255162
2023-03-25,19,117,0.07996450009591738
2023-02-16,6,10,0.7744149973443092
2023-07-07,11,136,0.17487625499603143
2023-05-28,5,191,0.8032971324319763
2023-02-08,4,124,0.6860900963833519
2023-10-31,15,37,0.4646319143913499
2023-10-14,2,169,0.1083688789474252
2023-06-28,8,72,0.3323971935333325
2023-03-20,25,106,0.29243832720321317
2023-09-25,3,101,0.9560528536730266
2023-03-30,9,66,0.9474610045236627
2023-12-11,1,134,0.10099359946733977
2023-03-02,5,97,0.7574715713500332
2023-02-05,13,121,0.35781863384731616
2023-02-20,6,44,0.904347440860621
2023-01-01,10,94,0.15869683592953499
2023-12-17,20,138,0.990003211933209
2023-11-05,3,59,0.9567995797981177
2023-01-28,23,151,0.5030774318223205
2023-12-05,25,63,0.34036058730002106
2023-12-29,8,25,0.8212083822746262
2023-05-01,7,40,0.7526908355627757
2023-09-18,15,146,0.3139533340958306
2023-05-01,11,17,0.5981910884731116
2023-11-30,18,200,0.5088159718867394
2023-11-13,22,131,0.3385574799776374
2023-08-09,19,82,0.8814717707055052
2023-05-06,23,38,0.792516263946479
2023-02-01,14,83,0.8940062714382937
2023-06-05,20,150,0.05664506632331434
2023-02-16,5,68,0.648839327794837
2023-08-21,6,128,0.13950894297647276
2023-07-12,9,147,0.41325836077135336
2023-01-24,6,71,0.758995544090724
2023-08-01,18,6,0.4796982544576427
2023-01-13,7,83,0.7192433100732444
2023-04-07,18,51,0.5944208486152747
2023-06-10,22,35,0.3106209258825051
2023-05-13,13,98,0.4818055932830949
2023-11-13,17,182,0.17700630194081668
2023-12-23,18,181,0.6191204313684554
2023-08-01,17,85,0.8478494477961555
2023-12-25,2,196,0.08235812481880067
2023-07-24,12,157,0.35820792936407575
2023-08-07,13,17,0.15352875799411425
2023-06-05,24,143,0.6383210147282303
2023-12-29,1,123,0.46908781438453917
2023-10-28,14,176,0.3923153742238168
2023-11-09,22,61,0.5280694008547563
2023-04-15,1,1,0.7930784420027355
2023-01-18,1,58,0.5364772278601518
2023-02-08,16,69,0.27814657077972527
2023-10-03,15,142,0.18744540778420593
2023-03-27,8,80,0.5700519946333533
2023-09-09,5,159,0.9980707536758765
2023-02-07,17,16,0.6698946063733482
2023-05-11,22,9,0.29263540806174226
2023-06-25,20,171,0.09206683750693334
2023-10-23,19,100,0.7985049786479134
2023-08-30,13,130,0.1267342817887478
2023-11-04,19,84,0.4044178988997972
2023-05-10,14,93,0.7201266207491883
2023-06-09,9,135,0.11405915972914982
2023-10-06,19,113,0.36563957903994615
2023-04-24,9,32,0.7359928295966688
2023-06-14,20,184,0.8901743188951978
2023-08-27,12,50,0.12516706876490347
2023-02-06,13,51,0.8228910112627819
2023-04-14,16,11,0.0015828158029594919
2023-08-01,15,94,0.9044204959501084
2023-07-24,12,30,0.2713901701175149
2023-06-01,1,84,0.6862650795315671
2023-07-24,15,124,0.5501501369068937
2023-06-26,11,27,0.5210284472111998
2023-05-21,13,177,0.494637941681241
2023-06-21,2,169,0.5104859338857388
2023-06-12,2,33,0.9890396490438998
2023-05-11,22,38,0.026330133717617055
2023-01-09,1,97,0.8647551327136556
2023-12-09,16,152,0.34434145149741957
2023-03-22,5,117,0.8046231589173135
2023-02-15,13,81,0.8662879444529719
2023-06-12,16,39,0.8988219785374952
2023-04-05,20,23,0.7442842410084601
2023-08-17,17,72,0.012242155309155844
2023-07-20,7,14,0.7928616584055206
2023-10-09,4,5,0.7531863292738389
2023-11-28,7,153,0.34456283491291373
2023-11-02,18,112,0.0920359735470514
2023-06-25,25,13,0.39168789118642555
2023-04-29,10,103,0.054198464658002043
2023-10-16,21,100,0.6855472612455944
2023-09-23,1,125,0.9777066435605603
2023-01-08,1,136,0.21945529270313324
2023-04-24,8,108,0.924294980441774
2023-10-18,20,100,0.058475918387576376
2023-03-17,7,156,0.9019035170153148
2023-12-31,18,11,0.5252661333381112
2023-09-20,2,184,0.06216143820770448
2023-12-18,20,191,0.30291513630044253
2023-11-25,6,81,0.6946203274563927
2023-10-26,21,3,0.6970146641563723
2023-09-11,2,32,0.1924717393946307
2023-11-06,14,178,0.7679260033947152
2023-11-07,22,111,0.9922472022493508
2023-08-06,9,133,0.09930483955531877
2023-05-23,16,158,0.2566688331603476
2023-03-10,6,98,0.9182074920404747
2023-09-12,1,121,0.9782148742066262
2023-12-09,17,169,0.24699743799611829
2023-10-21,16,146,0.46209007093941146
2023-01-03,16,149,0.2966364010285464
2023-01-28,18,28,0.29567648462402973
2023-09-17,14,83,0.0017139496010860622
2023-12-02,9,166,0.9445244737309527
2023-06-06,1,198,0.6647855557065868
2023-10-23,10,160,0.9821205041119425
2023-10-18,20,39,0.2163035017038104
2023-10-25,19,143,0.8820711449608933
2023-01-09,11,127,0.5023504748265292
2023-06-13,12,58,0.22193072999087127
2023-04-01,4,12,0.3818197958596552
2023-09-22,5,2,0.8621140482894966
2023-04-05,25,126,0.1324779912617866
2023-01-18,19,78,0.981059775180686
2023-06-22,14,154,0.3305944659671324
2023-06-28,11,49,0.48208968063167235
2023-01-23,17,29,0.2897905655090284
2023-04-04,1,88,0.4341678749359539
2023-10-26,19,119,0.18731692843676873
2023-02-22,9,88,0.2974142711520297
2023-11-30,14,186,0.418668814457533
2023-04-17,14,186,0.8465810203799997
2023-06-18,5,24,0.4960014354939384
2023-10-11,25,148,0.9048589307536266
2023-05-31,6,7,0.9136621123635157
2023-09-28,25,75,0.9109799191159683
2023-05-02,17,62,0.06831008299968255
2023-07-06,17,190,0.35084326017710843
2023-02-21,22,34,0.14674156823329143
2023-10-29,8,90,0.7476360154916195
2023-08-15,25,105,0.5382903584104515
2023-05-25,1,70,0.8752174065677
2023-09-20,24,122,0.24948815633215116
2023-09-03,5,127,0.2653464073761379
2023-02-22,18,177,0.7116661309226392
2023-08-15,10,20,0.26153556509066367
2023-05-26,3,61,0.9183670255218928
2023-08-15,19,6,0.5762317950130794
2023-05-14,4,33,0.7106869963238873
2023-03-15,14,133,0.690586753448294
2023-08-19,10,81,0.7935254672768794
2023-07-19,23,48,0.040607641341421474
2023-11-27,20,163,0.40013657524948487
2023-09-08,17,166,0.07084346962802812
2023-11-03,19,24,0.3837675909035335
2023-05-02,23,157,0.35289860687672825
2023-03-04,21,156,0.08479287590927365
2023-08-30,3,148,0.5361726951080331
2023-08-27,11,23,0.2744238539014603
2023-06-11,10,151,0.15629110211823916
2023-01-07,14,192,0.9467227032452384
2023-05-02,6,40,0.21342394523730446
2023-02-14,8,106,0.6204886819928858
2023-03-02,1,165,0.7045780095773504
2023-01-27,7,45,0.8107331156369636
2023-08-03,17,69,0.18637487905464367
2023-04-26,7,165,0.09587209025526156
2023-11-06,25,84,0.966916471630076
2023-05-25,2,74,0.8326497721982434
2023-03-12,12,115,0.8331777436353975
2023-03-21,18,197,0.08891519939092052
2023-06-28,22,198,0.020799982327216915
2023-11-25,22,171,0.2387189226196842
2023-11-18,12,195,0.31301460292815564
2023-01-10,25,119,0.9853218798894974
2023-11-11,18,168,0.628972975117949
2023-10-07,4,193,0.804540577928474
2023-10-27,21,38,0.6691584308384487
2023-06-07,21,181,0.8625504993123222
2023-12-10,23,170,0.9861705707213491
2023-04-16,10,114,0.8393368414626908
2023-02-09,1,124,0.8259353212269308
2023-08-20,16,92,0.9352237027086739
2023-07-03,22,88,0.7336717238457302
2023-09-06,25,152,0.21624793153392197
2023-04-10,20,94,0.07904460703919791
2023-09-02,12,125,0.04915147564477662
2023-01-04,10,177,0.2219666909959398
2023-05-15,14,54,0.22684976141573832
2023-12-17,14,35,0.05209272381366015
2023-07-18,8,52,0.2769824278318951
2023-08-18,9,186,0.29469088134112686
2023-01-13,2,140,0.18975303382472508
2023-12-27,20,188,0.08890789803093069
2023-03-21,1,48,0.6498463853578411
2023-04-08,17,68,0.15375055983316788
2023-11-27,5,137,0.7501055272460306
2023-11-07,10,141,0.12575031294036987
2023-10-03,9,183,0.19991354814794327
2023-07-04,24,184,0.0033507134730824673
2023-07-09,1,102,0.1350807374539459
2023-06-20,6,154,0.09288264585257855
2023-11-18,1,4,0.9219306368955943
2023-10-22,10,123,0.2028112133260247
2023-02-15,10,105,0.46071347376383365
2023-07-16,17,147,0.9328491384095905
2023-01-30,9,68,0.9407356561288589
2023-10-27,11,66,0.2913341421638178
2023-10-23,5,45,0.77350764935562
2023-06-29,13,81,0.08989974360162656
2023-07-30,8,148,0.2037452275550513
2023-10-30,12,54,0.04634721113307361
2023-09-28,22,57,0.002109883389492917
2023-10-24,11,109,0.6948389129358192
2023-04-24,15,4,0.37354038888260166
2023-04-15,1,5,0.2707131867067093
2023-07-08,17,136,0.7109601248136627
2023-01-01,15,157,0.45636240419804686
2023-10-09,21,166,0.9678462135828617
2023-02-04,6,36,0.001896720012490749
2023-06-19,7,188,0.3949946860854633
2023-09-20,12,90,0.5960776159829848
2023-09-19,9,112,0.8715700985189119
2023-09-16,9,4,0.5661592966159258
2023-01-12,19,103,0.11560493311199505
2023-03-07,14,184,0.006807605344443468
2023-05-03,13,101,0.25781886896604667
2023-05-15,19,150,0.6684703171937415
2023-11-17,24,121,0.10634589704798281
2023-11-07,2,36,0.09106652574753982
2023-05-12,19,184,0.46526602705836995
2023-03-04,4,146,0.23137121637149294
2023-05-26,12,125,0.09420521258864178
2023-04-03,13,183,0.6651784434831286
2023-10-26,5,97,0.46266547158644067
2023-09-16,1,196,0.7784163370731725
2023-09-21,23,6,0.9860996640489876
2023-08-12,9,97,0.4225224287359711
